client_id,full_name,age,gender,marital_status,region,education_level,employment_years,risk_score,risk_level,approve_credit,income,credit_score,loan_amount,past_due,monthly_expenses,savings_balance
748,Client_748,35,male,married,Samarkand,bachelor,9,68.858,1,1,8374.59,714,10313.67,2,4393.49,19821.67
749,Client_749,47,male,single,Andijan,high_school,1,27.114,0,1,8078.89,797,11956.06,2,3340.1,9728.19
750,Client_750,54,female,widowed,Namangan,master,5,166.514,3,0,7751.88,518,17778.18,4,2592.61,9540.18
751,Client_751,58,male,widowed,Andijan,high_school,7,73.962,1,1,3856.37,704,5625.76,2,1283.39,3543.2
752,Client_752,53,male,divorced,Namangan,phd,24,161.156,3,0,6680.16,529,12815.28,4,3734.18,16166.24
753,Client_753,44,female,married,Namangan,high_school,6,1.012,0,1,6522.57,850,9603.07,1,2486.07,9216.22
754,Client_754,35,male,divorced,Andijan,high_school,22,62.142,1,1,5345.11,727,7655.54,2,1936.54,8770.18
755,Client_755,50,male,divorced,Andijan,high_school,18,68.185,1,1,8355.64,715,11003.14,3,1804.4,11750.83
756,Client_756,62,female,single,Samarkand,bachelor,21,170.185,3,0,3962.04,511,8129.82,2,1369.79,3985.17
757,Client_757,37,male,single,Andijan,high_school,12,107.966,2,1,8254.95,635,17635.83,3,4456.44,17507.31
758,Client_758,25,female,single,Samarkand,bachelor,20,107.516,2,1,8993.86,635,20888.64,4,4536.46,5009.06
759,Client_759,49,female,married,Samarkand,bachelor,0,6.47,0,1,6685.24,839,9776.78,1,1927.79,12571.5
760,Client_760,24,female,single,Samarkand,bachelor,18,53.238,0,1,6888.49,746,12347.97,1,2515.83,11631.53
761,Client_761,30,female,single,Namangan,high_school,32,159.89,3,0,8451.34,531,18289.06,4,2354.81,6664.4
762,Client_762,37,female,married,Namangan,bachelor,3,64.389,1,1,5854.52,722,9877.97,2,3405.5,4869.85
763,Client_763,30,male,married,Andijan,high_school,2,153.17,3,0,7991.16,545,21873.51,5,3510.1,14531.54
764,Client_764,37,male,widowed,Namangan,bachelor,26,158.872,3,0,5623.28,533,11374.07,4,2821.43,6322.13
765,Client_765,40,female,single,Andijan,high_school,34,65.806,1,1,5173.84,721,5740.05,1,2512.02,5336.69
766,Client_766,44,female,single,Namangan,master,27,52.32,0,1,7443.99,747,14625.87,1,4090.29,4602.71
767,Client_767,25,male,single,Tashkent,bachelor,5,65.081,1,1,6959.97,721,12976.43,3,4034.91,14149.38
768,Client_768,54,female,widowed,Tashkent,bachelor,5,1.39,0,1,4418.49,849,5456.93,2,941.04,10009.41
769,Client_769,26,female,single,Andijan,bachelor,22,69.393,1,1,9122.97,713,19018.83,2,5383.65,19520.31
770,Client_770,22,female,widowed,Namangan,high_school,32,78.224,1,1,6377.92,695,9256.75,3,3496.49,9133.62
771,Client_771,33,male,divorced,Namangan,high_school,15,140.076,3,0,7766.02,571,14007.2,4,2742.79,12176.44
772,Client_772,63,male,widowed,Samarkand,master,23,47.194,0,1,9407.77,757,15000.28,2,5031.54,9262.45
773,Client_773,63,female,divorced,Bukhara,master,4,160.031,3,0,7371.41,531,13258.74,2,3646.07,6234.07
774,Client_774,31,female,single,Andijan,high_school,12,0.698,0,1,8909.94,850,13353.68,3,4608.63,19120.75
775,Client_775,43,male,divorced,Bukhara,bachelor,11,46.238,0,1,5705.42,758,6504.88,3,1644.74,11962.49
776,Client_776,36,male,widowed,Bukhara,bachelor,4,0.378,0,1,9131.48,850,8927.57,3,4195.23,18762.63
777,Client_777,51,female,married,Andijan,bachelor,30,68.502,1,1,5761.2,715,9275.09,4,1211.99,8219.62
778,Client_778,31,female,divorced,Namangan,high_school,27,44.673,0,1,6143.29,763,9395.31,3,3313.02,13693.48
779,Client_779,36,male,divorced,Andijan,high_school,27,98.569,2,1,4818.0,655,6104.68,2,2796.45,11334.18
780,Client_780,28,male,single,Bukhara,high_school,29,87.698,2,1,7402.64,676,16129.25,3,3441.11,8562.55
781,Client_781,24,male,widowed,Namangan,master,17,132.978,3,0,7946.39,585,16018.23,4,3218.83,7544.22
782,Client_782,60,female,divorced,Tashkent,bachelor,26,151.126,3,0,8150.21,550,12799.35,2,3995.99,11642.79
783,Client_783,24,male,divorced,Andijan,bachelor,34,77.662,1,1,4852.62,697,6847.31,2,1604.01,4166.72
784,Client_784,45,female,divorced,Andijan,master,25,88.074,2,1,7562.46,676,15114.05,1,3407.31,17151.71
785,Client_785,23,male,divorced,Namangan,bachelor,17,133.928,3,0,7617.97,583,14923.72,3,3714.44,8958.59
786,Client_786,52,male,married,Tashkent,master,32,125.969,3,0,7922.16,599,11783.27,4,2036.57,13090.13
787,Client_787,23,male,widowed,Tashkent,bachelor,24,84.516,1,1,5840.91,683,7074.35,2,1495.43,9867.86
788,Client_788,47,male,single,Namangan,high_school,30,134.854,3,0,3242.04,582,5981.54,3,1577.11,4960.25
789,Client_789,49,female,single,Samarkand,master,1,69.522,1,1,8059.72,712,11352.92,3,3003.96,6552.97
790,Client_790,52,female,married,Andijan,bachelor,32,133.595,3,0,6781.26,584,14410.89,4,3768.21,16831.08
791,Client_791,39,male,widowed,Andijan,high_school,31,73.978,1,1,7420.36,703,15240.56,3,2409.95,6271.74
792,Client_792,41,female,divorced,Bukhara,high_school,17,137.909,3,0,6858.09,576,11133.56,2,1488.02,13736.85
793,Client_793,25,male,married,Namangan,high_school,16,137.429,3,0,7351.75,577,17734.35,3,3381.44,15311.69
794,Client_794,38,male,widowed,Bukhara,bachelor,33,192.133,3,0,8105.68,467,24978.62,4,3839.63,6406.14
795,Client_795,48,male,divorced,Bukhara,master,6,93.195,2,1,4214.47,666,9032.71,4,1776.13,9972.81
796,Client_796,62,male,married,Tashkent,master,34,20.447,0,1,8711.53,811,15729.1,2,4123.46,12854.02
797,Client_797,42,female,widowed,Andijan,master,29,23.067,0,1,6726.79,806,11533.96,4,2754.63,11824.12
798,Client_798,41,male,single,Bukhara,high_school,11,71.323,1,1,9440.61,709,15909.69,2,4503.67,16845.56
799,Client_799,26,male,single,Tashkent,high_school,34,175.795,3,0,6310.82,500,13348.36,3,1373.08,9528.77
800,Client_800,21,female,widowed,Namangan,high_school,10,48.061,0,1,5977.6,756,8846.55,1,2076.37,4686.7
801,Client_801,25,male,single,Bukhara,master,3,75.577,1,1,6777.49,700,13592.14,2,1927.02,13578.75
802,Client_802,61,male,widowed,Andijan,high_school,24,104.274,2,1,7749.98,643,11756.58,2,1857.91,12892.65
803,Client_803,32,male,divorced,Bukhara,bachelor,31,31.755,0,1,6588.47,789,7263.33,2,1934.62,4858.08
804,Client_804,46,female,widowed,Namangan,bachelor,19,57.57,1,1,7858.77,735,9143.55,4,2173.14,14936.72
805,Client_805,54,male,divorced,Bukhara,bachelor,30,1.65,0,1,6419.31,850,10348.28,0,3782.6,12232.17
806,Client_806,34,female,married,Andijan,high_school,3,149.378,3,0,7052.34,553,16833.01,2,2218.8,11262.39
807,Client_807,46,male,widowed,Tashkent,phd,0,145.243,3,0,10354.83,561,20749.77,3,3027.58,7052.65
808,Client_808,47,male,married,Andijan,phd,2,138.091,3,0,7535.9,576,12516.21,2,4023.79,9082.93
809,Client_809,29,female,single,Tashkent,high_school,21,98.629,2,1,7656.24,654,14721.77,2,2814.79,4607.9
810,Client_810,46,male,divorced,Samarkand,bachelor,16,14.472,0,1,4791.15,823,4534.33,2,1765.95,6972.04
811,Client_811,42,male,widowed,Andijan,phd,13,113.682,2,1,9031.43,624,17026.61,3,3408.79,20888.75
812,Client_812,50,female,married,Andijan,high_school,34,112.867,2,1,8599.7,626,14412.75,3,3152.77,4338.6
813,Client_813,63,female,divorced,Namangan,bachelor,12,66.685,1,1,5928.33,718,12255.55,3,1960.06,6125.61
814,Client_814,37,female,divorced,Bukhara,high_school,34,48.169,0,1,8570.09,756,12819.35,3,2695.6,17994.77
815,Client_815,46,female,single,Tashkent,bachelor,1,185.948,3,0,7494.7,479,18227.58,4,4142.95,3895.16
816,Client_816,56,female,single,Tashkent,high_school,12,39.003,0,1,7069.62,774,11736.84,3,1871.21,3678.66
817,Client_817,21,male,divorced,Namangan,bachelor,15,115.003,2,1,8936.43,621,16021.53,3,2434.51,15385.3
818,Client_818,28,female,divorced,Namangan,high_school,17,90.277,2,1,6231.55,671,8532.17,3,2671.39,12951.65
819,Client_819,55,male,widowed,Bukhara,bachelor,6,22.12,0,1,5916.47,808,8446.1,2,1996.59,12146.57
820,Client_820,35,male,divorced,Bukhara,phd,29,95.413,2,1,7311.34,661,16140.94,3,2695.05,15055.2
821,Client_821,42,male,widowed,Andijan,master,6,154.469,3,0,7792.34,542,15199.04,4,4072.42,9522.34
822,Client_822,34,female,divorced,Samarkand,master,14,151.585,3,0,8449.47,547,19446.59,5,4743.98,19141.85
823,Client_823,46,female,single,Bukhara,bachelor,18,86.833,2,1,6773.57,677,14834.76,3,3496.66,3560.67
824,Client_824,48,male,widowed,Namangan,high_school,1,101.006,2,1,5725.34,650,12090.5,2,1683.09,6437.45
825,Client_825,43,female,married,Bukhara,high_school,12,82.485,1,1,10792.85,685,19594.71,5,6389.24,12674.86
826,Client_826,34,female,single,Tashkent,master,30,103.762,2,1,5370.11,644,10858.88,2,1854.14,4463.32
827,Client_827,44,female,widowed,Samarkand,high_school,15,29.83,0,1,7082.68,792,12992.6,2,1895.51,8304.1
828,Client_828,22,female,widowed,Andijan,high_school,5,84.614,1,1,8169.56,682,17600.73,2,3266.18,13657.61
829,Client_829,46,male,married,Tashkent,bachelor,27,164.502,3,0,8726.68,521,24719.22,4,4277.07,13443.97
830,Client_830,34,male,widowed,Tashkent,high_school,31,48.515,0,1,6149.26,753,9950.22,4,1434.67,7003.11
831,Client_831,27,female,divorced,Samarkand,high_school,9,1.278,0,1,4187.62,850,5116.46,0,1899.99,8369.61
832,Client_832,23,male,married,Andijan,phd,17,78.994,1,1,6114.6,694,7488.48,2,3321.64,11798.62
833,Client_833,43,female,single,Namangan,master,3,75.274,1,1,8291.98,701,12293.26,3,2526.67,8801.05
834,Client_834,63,female,single,Andijan,bachelor,8,121.156,3,0,7956.24,610,19012.42,2,3797.11,9121.49
835,Client_835,38,male,divorced,Bukhara,phd,6,96.38,2,1,8005.18,658,17238.66,3,2881.57,8605.9
836,Client_836,58,male,single,Tashkent,bachelor,7,63.0,1,1,8067.5,725,12711.46,1,2949.91,6112.76
837,Client_837,55,male,widowed,Bukhara,bachelor,6,35.047,0,1,9010.13,782,13284.29,2,2814.09,18070.38
838,Client_838,35,female,widowed,Namangan,high_school,2,65.433,1,1,5836.17,720,7955.83,2,2624.86,3458.24
839,Client_839,45,male,divorced,Bukhara,high_school,16,3.57,0,1,5203.15,844,6728.14,5,1791.96,4168.56
840,Client_840,57,female,single,Andijan,bachelor,1,81.29,1,1,7555.72,689,14103.57,3,4022.37,5369.16
841,Client_841,48,male,single,Bukhara,master,14,136.879,3,0,5427.21,579,9858.38,1,3175.8,11672.19
842,Client_842,30,male,divorced,Namangan,bachelor,28,134.781,3,0,5108.63,582,7825.88,3,2932.53,3003.96
843,Client_843,59,female,married,Namangan,high_school,21,30.029,0,1,8835.94,791,12907.65,3,2343.74,16163.18
844,Client_844,37,female,single,Namangan,high_school,3,40.81,0,1,7375.54,771,8795.48,1,1516.97,4343.82
845,Client_845,59,female,married,Andijan,master,5,159.76,3,0,7042.74,532,19602.59,3,2643.76,14598.8
846,Client_846,42,female,single,Namangan,high_school,25,95.192,2,1,7073.91,661,11156.95,2,3477.21,16449.87
847,Client_847,46,female,single,Tashkent,bachelor,10,93.492,2,1,6840.79,664,14746.43,3,4042.79,10081.18
848,Client_848,64,female,single,Namangan,high_school,25,119.492,3,0,8825.86,612,13247.76,2,4530.92,18614.48
849,Client_849,45,female,single,Bukhara,high_school,16,149.26,3,0,4728.08,553,7624.77,3,2043.57,9043.96
850,Client_850,37,female,widowed,Bukhara,bachelor,23,120.038,3,0,4665.96,610,9270.2,4,982.38,9757.79
851,Client_851,33,male,married,Bukhara,bachelor,27,129.157,3,0,5595.43,594,12566.99,3,2966.79,11378.58
852,Client_852,40,female,married,Andijan,high_school,34,148.191,3,0,7433.74,555,15732.91,3,2013.49,6770.18
853,Client_853,45,female,single,Bukhara,high_school,30,48.451,0,1,9708.02,755,11865.85,1,2157.53,14553.46
854,Client_854,24,male,single,Andijan,master,12,72.909,1,1,8303.63,705,9162.34,3,4485.15,20101.65
855,Client_855,30,female,married,Andijan,high_school,34,106.335,2,1,7888.66,638,15001.83,3,3364.52,9364.36
856,Client_856,23,male,widowed,Namangan,bachelor,15,178.391,3,0,6880.2,494,11822.82,5,1729.82,16794.39
857,Client_857,61,male,divorced,Tashkent,phd,14,99.204,2,1,5001.21,653,7714.37,3,1773.51,8333.63
858,Client_858,38,female,divorced,Namangan,high_school,17,62.65,1,1,7772.48,727,13439.02,2,1820.45,11061.98
859,Client_859,56,male,married,Namangan,master,26,118.771,3,0,10038.95,614,13469.93,3,4569.77,18225.86
860,Client_860,42,female,single,Andijan,high_school,34,137.212,3,0,6639.91,577,9737.4,2,2078.1,14154.16
861,Client_861,54,male,single,Andijan,bachelor,34,90.819,2,1,6158.99,669,7331.27,5,3365.5,7935.34
862,Client_862,28,male,widowed,Bukhara,high_school,27,70.478,1,1,6647.14,710,14012.63,3,2280.75,3761.67
863,Client_863,60,male,divorced,Bukhara,phd,8,175.516,3,0,7899.63,500,16435.88,4,3142.89,15148.42
864,Client_864,64,female,widowed,Namangan,high_school,11,25.015,0,1,7167.6,802,12776.5,1,1615.64,17290.63
865,Client_865,39,female,divorced,Samarkand,high_school,14,141.135,3,0,8365.02,568,14298.73,5,2595.14,14638.56
866,Client_866,62,male,married,Samarkand,phd,20,104.505,2,1,6949.82,642,14235.29,3,3271.33,6093.81
867,Client_867,61,male,divorced,Bukhara,bachelor,34,32.325,0,1,6638.48,786,7719.0,3,3282.76,6615.15
868,Client_868,57,female,widowed,Samarkand,bachelor,32,80.367,1,1,7343.51,691,11937.56,2,2181.97,17033.28
869,Client_869,26,female,widowed,Bukhara,high_school,18,36.604,0,1,6190.52,779,10879.74,1,2485.67,3263.17
870,Client_870,46,male,widowed,Andijan,bachelor,22,15.639,0,1,9611.15,820,15970.11,1,5065.19,15353.74
871,Client_871,54,male,married,Namangan,high_school,12,151.141,3,0,8234.67,549,20198.5,3,2898.31,6730.65
872,Client_872,26,female,divorced,Tashkent,high_school,0,45.485,0,1,5350.45,761,9614.43,2,1356.39,5701.06
873,Client_873,57,female,divorced,Namangan,bachelor,28,25.943,0,1,5881.36,799,6685.69,3,2192.27,6551.62
874,Client_874,53,female,widowed,Bukhara,high_school,23,102.294,2,1,7848.01,646,13501.45,4,3455.1,7365.87
875,Client_875,42,female,divorced,Bukhara,phd,15,98.821,2,1,7274.98,653,12400.58,4,1476.52,15166.17
876,Client_876,41,female,single,Namangan,master,24,171.757,3,0,7453.77,508,20811.31,3,2530.01,8679.3
877,Client_877,26,male,single,Bukhara,bachelor,22,50.671,0,1,6711.81,750,8701.04,2,2973.16,7993.56
878,Client_878,26,female,single,Samarkand,master,27,199.576,3,0,7682.76,452,24630.13,5,4461.88,10802.06
879,Client_879,24,male,divorced,Samarkand,bachelor,15,42.068,0,1,6747.09,767,9569.29,3,2452.02,15549.28
880,Client_880,50,female,married,Bukhara,high_school,10,149.423,3,0,7845.07,552,17785.16,4,2080.43,14720.06
881,Client_881,31,male,married,Bukhara,master,2,23.45,0,1,8159.54,805,9644.18,1,3375.5,5087.47
882,Client_882,50,female,married,Samarkand,high_school,14,67.876,1,1,9410.11,716,13907.77,1,2957.61,5443.97
883,Client_883,51,female,married,Bukhara,high_school,0,40.791,0,1,6227.95,771,10361.11,2,1780.64,10168.86
884,Client_884,44,male,single,Bukhara,master,6,122.628,3,0,6983.32,607,13055.94,2,3045.85,15880.92
885,Client_885,29,male,single,Namangan,bachelor,0,145.412,3,0,5171.53,560,13372.64,4,2928.91,5929.17
886,Client_886,23,female,widowed,Tashkent,master,31,164.645,3,0,9739.39,521,24342.1,5,5201.71,9695.99
887,Client_887,51,female,divorced,Samarkand,high_school,8,36.882,0,1,4036.77,778,6086.22,2,1101.7,8058.93
888,Client_888,60,female,divorced,Namangan,bachelor,28,56.144,1,1,9524.3,740,18220.3,1,4822.65,16231.15
889,Client_889,57,female,married,Tashkent,high_school,25,54.421,0,1,7140.2,743,12006.76,2,2084.56,11638.92
890,Client_890,56,female,single,Bukhara,bachelor,22,72.656,1,1,7627.64,706,13343.93,3,2412.47,6091.45
891,Client_891,44,male,married,Bukhara,master,28,61.295,1,1,6751.5,729,8657.89,3,3834.99,5751.75
892,Client_892,51,male,widowed,Namangan,bachelor,32,98.879,2,1,7046.65,654,11276.18,3,3977.27,7494.65
893,Client_893,26,female,divorced,Bukhara,high_school,6,68.871,1,1,7882.13,713,13950.14,4,2108.09,7201.72
894,Client_894,22,male,divorced,Andijan,high_school,11,124.371,3,0,4545.03,603,10696.38,3,1025.71,11103.0
895,Client_895,40,male,married,Namangan,high_school,30,101.16,2,1,6021.81,649,9152.66,3,1910.4,3235.05
896,Client_896,48,male,widowed,Tashkent,bachelor,31,0.91,0,1,5732.41,850,6147.94,2,2480.47,10043.84
897,Client_897,31,female,divorced,Namangan,master,19,84.493,1,1,7671.11,684,13414.81,1,4224.91,11776.67
898,Client_898,24,male,widowed,Samarkand,high_school,16,174.493,3,0,7006.55,503,11159.05,3,1734.37,8033.03
899,Client_899,35,female,widowed,Namangan,bachelor,2,104.258,2,1,7927.14,643,15847.54,2,2901.2,18035.66
900,Client_900,26,male,married,Bukhara,master,0,132.916,3,0,7247.16,585,15829.05,4,2237.2,13337.14
901,Client_901,50,female,single,Bukhara,bachelor,26,78.642,1,1,8587.88,694,12569.27,1,1768.86,21441.44
902,Client_902,58,male,married,Andijan,bachelor,32,125.766,3,0,5889.59,600,13934.85,4,3035.37,4931.42
903,Client_903,22,female,single,Andijan,master,19,95.474,2,1,7087.23,661,12080.96,2,3723.02,4789.1
904,Client_904,35,female,widowed,Andijan,high_school,13,119.122,3,0,8664.05,613,17433.95,3,2499.5,6747.51
905,Client_905,31,male,single,Tashkent,high_school,4,76.851,1,1,8363.99,698,10874.54,3,2178.79,8686.69
906,Client_906,28,female,widowed,Andijan,high_school,22,114.164,2,1,4780.53,624,8149.89,2,1232.54,6375.19
907,Client_907,46,female,divorced,Tashkent,phd,14,69.747,1,1,5468.33,712,10726.07,2,2108.47,12168.17
908,Client_908,64,female,divorced,Andijan,master,5,0.55,0,1,6877.31,850,7360.38,4,2053.55,7339.36
909,Client_909,25,female,divorced,Tashkent,master,32,137.243,3,0,6647.74,576,12034.55,5,2689.29,15492.48
910,Client_910,26,female,married,Namangan,high_school,18,53.838,0,1,6901.86,745,9156.43,0,2442.85,9840.78
911,Client_911,46,female,married,Namangan,bachelor,12,195.893,3,0,8194.29,459,15404.39,3,2330.1,14701.7
912,Client_912,24,female,widowed,Bukhara,high_school,28,96.221,2,1,7434.07,659,10910.99,3,3720.58,7648.29
913,Client_913,39,female,divorced,Tashkent,high_school,5,75.658,1,1,7521.54,701,9926.12,1,1956.69,6107.7
914,Client_914,40,male,married,Samarkand,bachelor,14,119.188,3,0,8005.92,613,18851.81,5,4159.56,17924.57
915,Client_915,53,male,divorced,Bukhara,phd,15,165.948,3,0,8611.26,519,21660.4,4,3656.16,6191.6
916,Client_916,40,female,married,Namangan,master,23,87.683,2,1,2415.98,677,3524.74,2,1287.27,4948.03
917,Client_917,32,female,single,Tashkent,bachelor,22,16.934,0,1,6420.06,818,10381.05,2,1296.23,10669.94
918,Client_918,21,male,single,Andijan,high_school,9,92.103,2,1,5675.55,667,6524.86,3,2835.93,12612.63
919,Client_919,46,male,divorced,Samarkand,high_school,16,60.952,1,1,7712.97,730,12092.12,1,1701.53,14929.52
920,Client_920,34,male,widowed,Namangan,high_school,29,34.975,0,1,6306.84,781,7568.6,3,3658.22,6706.25
921,Client_921,58,female,married,Bukhara,master,9,0.856,0,1,7113.79,850,6994.46,1,3422.42,11729.61
922,Client_922,57,male,married,Tashkent,master,18,132.551,3,0,8278.21,585,19982.46,4,2715.82,4355.56
923,Client_923,31,female,single,Samarkand,high_school,28,128.391,3,0,6095.52,595,9221.56,2,1998.97,8841.17
924,Client_924,56,female,single,Tashkent,bachelor,1,99.259,2,1,7544.22,654,15773.92,1,4108.56,5069.92
925,Client_925,33,male,widowed,Andijan,high_school,18,58.177,1,1,9330.74,735,13448.4,4,5235.82,12670.12
926,Client_926,63,female,widowed,Bukhara,high_school,6,189.825,3,0,8247.42,471,13316.65,5,4590.76,5931.74
927,Client_927,23,female,widowed,Tashkent,bachelor,25,56.083,1,1,4621.33,739,8127.57,3,2419.25,11141.85
928,Client_928,53,female,divorced,Namangan,high_school,14,78.943,1,1,6562.38,693,11331.95,4,3462.4,10146.33
929,Client_929,26,female,single,Bukhara,bachelor,2,109.921,2,1,7533.72,632,12018.4,3,3232.78,17526.73
930,Client_930,30,male,divorced,Namangan,master,15,67.073,1,1,7829.18,718,10476.3,2,1654.25,4264.81
931,Client_931,25,male,single,Tashkent,bachelor,1,46.077,0,1,6621.48,760,7015.24,2,1554.12,11755.15
932,Client_932,43,female,single,Bukhara,high_school,30,39.616,0,1,6040.32,773,11384.94,2,2777.47,6728.36
933,Client_933,30,female,married,Namangan,high_school,27,85.131,1,1,7101.64,681,11679.11,3,2559.9,9684.21
934,Client_934,64,male,single,Andijan,bachelor,6,71.347,1,1,5369.67,709,6163.0,0,2292.44,12061.22
935,Client_935,22,female,single,Andijan,high_school,29,72.982,1,1,8649.6,706,17171.92,2,2529.41,21278.38
936,Client_936,33,male,divorced,Tashkent,high_school,6,30.462,0,1,9803.02,791,11889.52,3,4507.1,9734.24
937,Client_937,60,female,single,Bukhara,bachelor,28,68.188,1,1,7592.04,714,9594.37,2,2255.84,18194.38
938,Client_938,22,female,divorced,Samarkand,bachelor,23,56.542,1,1,6651.34,738,8657.67,4,2556.28,12487.59
939,Client_939,40,male,widowed,Bukhara,master,3,46.1,0,1,8411.35,760,12981.2,1,3292.94,20211.03
940,Client_940,21,male,single,Andijan,high_school,28,0.719,0,1,8157.89,850,7731.21,2,2211.34,13254.41
941,Client_941,57,male,single,Namangan,master,4,111.767,2,1,6586.69,627,11669.34,2,3625.86,15949.75
942,Client_942,29,male,divorced,Samarkand,high_school,28,12.816,0,1,6928.23,826,11921.16,1,2842.85,15830.4
